id,label
65598,1
65599,5
65600,2
65601,9
65602,3
65603,3
65604,0
65605,4
65606,6
65607,4
65608,1
65609,7
65610,5
65611,6
65612,3
65613,3
65614,2
65615,5
65616,3
65617,5
65618,4
65619,6
65620,2
65621,5
65622,1
65623,2
65624,2
65625,6
65626,1
65627,9
65628,4
65629,4
65630,6
65631,9
65632,5
65633,8
65634,0
65635,0
65636,3
65637,2
65638,0
65639,8
65640,1
65641,2
65642,1
65643,3
65644,1
65645,5
65646,5
65647,3
65648,4
65649,6
65650,7
65651,1
65652,3
65653,2
65654,3
65655,3
65656,1
65657,2
65658,6
65659,2
65660,0
65661,8
65662,8
65663,7
65664,0
65665,3
65666,4
65667,4
65668,4
65669,3
65670,2
65671,1
65672,2
65673,0
65674,3
65675,8
65676,7
65677,7
65678,8
65679,4
65680,2
65681,9
65682,5
65683,4
65684,0
65685,9
65686,9
65687,4
65688,1
65689,8
65690,7
65691,3
65692,8
65693,3
65694,7
65695,9
65696,0
65697,2
65698,5
65699,1
65700,0
65701,5
65702,0
65703,3
65704,5
65705,5
65706,9
65707,4
65708,0
65709,7
65710,1
65711,8
65712,0
65713,8
65714,8
65715,6
65716,2
65717,5
65718,5
65719,6
65720,2
65721,2
65722,2
65723,9
65724,5
65725,3
65726,4
65727,5
65728,4
65729,5
65730,1
65731,9
65732,5
65733,0
65734,5
65735,8
65736,4
65737,1
65738,9
65739,9
65740,3
65741,3
65742,3
65743,6
65744,9
65745,3
65746,3
65747,1
65748,9
65749,5
65750,4
65751,8
65752,2
65753,4
65754,1
65755,4
65756,0
65757,6
65758,7
65759,9
65760,0
65761,1
65762,1
65763,2
65764,1
65765,4
65766,9
65767,6
65768,3
65769,3
65770,7
65771,3
65772,9
65773,9
65774,5
65775,2
65776,2
65777,3
65778,6
65779,4
65780,5
65781,5
65782,5
65783,1
65784,8
65785,5
65786,5
65787,5
65788,9
65789,5
65790,3
65791,4
65792,6
65793,2
65794,5
65795,9
65796,2
65797,8
65798,7
65799,5
65800,4
65801,7
65802,6
65803,1
65804,4
65805,2
65806,6
65807,0
65808,9
65809,6
65810,0
65811,5
65812,1
65813,1
65814,5
65815,9
65816,3
65817,2
65818,6
65819,2
65820,0
65821,0
65822,4
65823,9
65824,5
65825,6
65826,4
65827,2
65828,4
65829,6
65830,1
65831,5
65832,3
65833,7
65834,8
65835,6
65836,7
65837,7
65838,0
65839,8
65840,4
65841,3
65842,4
65843,9
65844,3
65845,2
65846,1
65847,5
65848,4
65849,3
65850,2
65851,9
65852,9
65853,2
65854,4
65855,4
65856,3
65857,3
65858,7
65859,7
65860,5
65861,2
65862,7
65863,8
65864,9
65865,9
65866,2
65867,7
65868,8
65869,7
65870,7
65871,7
65872,5
65873,7
65874,2
65875,4
65876,9
65877,0
65878,1
65879,8
65880,7
65881,5
65882,2
65883,5
65884,3
65885,7
65886,4
65887,4
65888,5
65889,5
65890,4
65891,5
65892,9
65893,3
65894,9
65895,5
65896,9
65897,4
65898,4
65899,1
65900,5
65901,8
65902,3
65903,9
65904,1
65905,7
65906,6
65907,9
65908,5
65909,2
65910,3
65911,7
65912,1
65913,1
65914,1
65915,8
65916,7
65917,5
65918,2
65919,3
65920,4
65921,7
65922,0
65923,0
65924,5
65925,1
65926,4
65927,8
65928,6
65929,7
65930,2
65931,7
65932,3
65933,2
65934,3
65935,2
65936,7
65937,8
65938,0
65939,7
65940,0
65941,9
65942,5
65943,8
65944,0
65945,7
65946,1
65947,5
65948,0
65949,9
65950,7
65951,3
65952,1
65953,0
65954,5
65955,7
65956,6
65957,2
65958,3
65959,1
65960,9
65961,0
65962,2
65963,9
65964,1
65965,1
65966,4
65967,6
65968,3
65969,4
65970,4
65971,2
65972,3
65973,8
65974,6
65975,6
65976,9
65977,5
65978,0
65979,1
65980,8
65981,6
65982,4
65983,1
65984,2
65985,2
65986,9
65987,4
65988,3
65989,7
65990,9
65991,5
65992,3
65993,5
65994,8
65995,7
65996,9
65997,8
65998,7
65999,3
66000,0
66001,6
66002,2
66003,2
66004,6
66005,1
66006,9
66007,4
66008,3
66009,6
66010,5
66011,5
66012,4
66013,6
66014,2
66015,0
66016,6
66017,4
66018,9
66019,9
66020,7
66021,0
66022,1
66023,2
66024,0
66025,0
66026,4
66027,2
66028,6
66029,5
66030,9
66031,4
66032,8
66033,6
66034,2
66035,1
66036,5
66037,0
66038,6
66039,1
66040,4
66041,9
66042,3
66043,1
66044,7
66045,1
66046,1
66047,1
66048,9
66049,1
66050,6
66051,8
66052,9
66053,9
66054,4
66055,9
66056,6
66057,0
66058,5
66059,8
66060,9
66061,5
66062,9
66063,3
66064,8
66065,9
66066,6
66067,7
66068,5
66069,2
66070,9
66071,2
66072,0
66073,1
66074,5
66075,0
66076,7
66077,5
66078,0
66079,1
66080,9
66081,1
66082,1
66083,8
66084,2
66085,8
66086,9
66087,2
66088,0
66089,7
66090,2
66091,3
66092,0
66093,5
66094,1
66095,6
66096,8
66097,2
66098,3
66099,7
66100,6
66101,6
66102,9
66103,7
66104,6
66105,1
66106,3
66107,5
66108,2
66109,4
66110,0
66111,3
66112,7
66113,5
66114,1
66115,1
66116,8
66117,5
66118,3
66119,5
66120,2
66121,6
66122,4
66123,1
66124,5
66125,2
66126,1
66127,6
66128,2
66129,5
66130,9
66131,9
66132,2
66133,4
66134,4
66135,1
66136,7
66137,5
66138,0
66139,5
66140,7
66141,3
66142,3
66143,3
66144,4
66145,1
66146,8
66147,2
66148,5
66149,6
66150,4
66151,8
66152,9
66153,6
66154,9
66155,3
66156,4
66157,6
66158,1
66159,1
66160,4
66161,2
66162,1
66163,4
66164,9
66165,4
66166,5
66167,9
66168,1
66169,5
66170,3
66171,9
66172,4
66173,2
66174,1
66175,7
66176,2
66177,9
66178,8
66179,8
66180,9
66181,5
66182,5
66183,3
66184,8
66185,2
66186,0
66187,3
66188,4
66189,1
66190,1
66191,9
66192,0
66193,9
66194,7
66195,5
66196,3
66197,2
66198,5
66199,5
66200,5
66201,4
66202,6
66203,9
66204,9
66205,3
66206,0
66207,2
66208,4
66209,1
66210,7
66211,4
66212,9
66213,6
66214,8
66215,5
66216,8
66217,6
66218,0
66219,1
66220,3
66221,6
66222,2
66223,3
66224,3
66225,2
66226,6
66227,2
66228,8
66229,3
66230,2
66231,8
66232,3
66233,1
66234,8
66235,6
66236,5
66237,4
66238,2
66239,3
66240,9
66241,8
66242,2
66243,4
66244,4
66245,5
66246,2
66247,2
66248,7
66249,6
66250,5
66251,3
66252,3
66253,6
66254,5
66255,1
66256,8
66257,5
66258,6
66259,6
66260,1
66261,4
66262,7
66263,2
66264,5
66265,1
66266,1
66267,3
66268,9
66269,7
66270,5
66271,4
66272,2
66273,1
66274,2
66275,2
66276,5
66277,9
66278,2
66279,5
66280,5
66281,3
66282,1
66283,0
66284,9
66285,2
66286,3
66287,2
66288,6
66289,8
66290,4
66291,9
66292,2
66293,1
66294,3
66295,3
66296,2
66297,0
66298,4
66299,1
66300,3
66301,9
66302,2
66303,4
66304,4
66305,2
66306,3
66307,2
66308,3
66309,0
66310,8
66311,3
66312,5
66313,1
66314,2
66315,3
66316,0
66317,2
66318,3
66319,2
66320,1
66321,3
66322,9
66323,6
66324,7
66325,9
66326,0
66327,4
66328,0
66329,3
66330,2
66331,3
66332,3
66333,1
66334,7
66335,5
66336,6
66337,1
66338,1
66339,2
66340,6
66341,5
66342,5
66343,0
66344,1
66345,0
66346,5
66347,6
66348,8
66349,9
66350,5
66351,9
66352,3
66353,1
66354,1
66355,6
66356,5
66357,6
66358,5
66359,5
66360,9
66361,2
66362,9
66363,3
66364,6
66365,6
66366,6
66367,8
66368,5
66369,6
66370,5
66371,9
66372,8
66373,1
66374,8
66375,1
66376,3
66377,3
66378,3
66379,7
66380,2
66381,5
66382,6
66383,4
66384,9
66385,8
66386,7
66387,1
66388,6
66389,5
66390,3
66391,7
66392,7
66393,0
66394,7
66395,9
66396,2
66397,7
66398,7
66399,6
66400,1
66401,4
66402,1
66403,2
66404,3
66405,8
66406,4
66407,7
66408,2
66409,7
66410,1
66411,8
66412,7
66413,5
66414,1
66415,3
66416,1
66417,0
66418,3
66419,4
66420,5
66421,3
66422,8
66423,6
66424,3
66425,4
66426,5
66427,1
66428,1
66429,5
66430,3
66431,0
66432,7
66433,0
66434,6
66435,2
66436,5
66437,1
66438,8
66439,6
66440,2
66441,3
66442,3
66443,6
66444,8
66445,6
66446,5
66447,2
66448,6
66449,2
66450,5
66451,1
66452,9
66453,5
66454,1
66455,5
66456,7
66457,1
66458,8
66459,1
66460,2
66461,0
66462,5
66463,2
66464,4
66465,6
66466,4
66467,8
66468,1
66469,3
66470,5
66471,2
66472,9
66473,7
66474,5
66475,3
66476,5
66477,5
66478,5
66479,2
66480,4
66481,8
66482,0
66483,7
66484,0
66485,8
66486,4
66487,2
66488,1
66489,7
66490,5
66491,7
66492,2
66493,0
66494,0
66495,3
66496,0
66497,9
66498,8
66499,5
66500,6
66501,4
66502,8
66503,1
66504,5
66505,7
66506,5
66507,0
66508,1
66509,6
66510,1
66511,1
66512,2
66513,2
66514,4
66515,2
66516,1
66517,7
66518,4
66519,2
66520,2
66521,6
66522,1
66523,8
66524,2
66525,2
66526,6
66527,1
66528,0
66529,8
66530,8
66531,4
66532,4
66533,2
66534,0
66535,7
66536,0
66537,8
66538,9
66539,1
66540,4
66541,2
66542,7
66543,6
66544,8
66545,1
66546,8
66547,4
66548,4
66549,2
66550,5
66551,5
66552,7
66553,9
66554,5
66555,3
66556,9
66557,4
66558,4
66559,6
66560,6
66561,1
66562,4
66563,6
66564,4
66565,2
66566,7
66567,3
66568,6
66569,2
66570,9
66571,1
66572,8
66573,0
66574,0
66575,4
66576,2
66577,0
66578,4
66579,2
66580,6
66581,1
66582,3
66583,2
66584,3
66585,4
66586,1
66587,7
66588,3
66589,1
66590,0
66591,7
66592,0
66593,5
66594,0
66595,3
66596,2
66597,5
66598,5
66599,8
66600,7
66601,8
66602,4
66603,5
66604,9
66605,7
66606,5
66607,1
66608,2
66609,4
66610,7
66611,4
66612,9
66613,7
66614,8
66615,6
66616,7
66617,4
66618,6
66619,4
66620,8
66621,8
66622,4
66623,5
66624,1
66625,8
66626,2
66627,1
66628,2
66629,2
66630,9
66631,8
66632,5
66633,0
66634,6
66635,5
66636,9
66637,3
66638,5
66639,5
66640,8
66641,2
66642,3
66643,9
66644,9
66645,5
66646,3
66647,0
66648,8
66649,2
66650,3
66651,6
66652,3
66653,5
66654,8
66655,0
66656,0
66657,1
66658,8
66659,2
66660,9
66661,0
66662,6
66663,5
66664,6
66665,0
66666,8
66667,5
66668,6
66669,5
66670,5
66671,2
66672,0
66673,3
66674,0
66675,7
66676,1
66677,4
66678,7
66679,2
66680,1
66681,9
66682,1
66683,3
66684,5
66685,2
66686,3
66687,9
66688,9
66689,6
66690,4
66691,5
66692,8
66693,1
66694,1
66695,8
66696,0
66697,3
66698,7
66699,5
66700,5
66701,2
66702,9
66703,4
66704,3
66705,9
66706,3
66707,5
66708,9
66709,6
66710,6
66711,1
66712,4
66713,5
66714,9
66715,0
66716,4
66717,3
66718,9
66719,5
66720,5
66721,6
66722,6
66723,5
66724,8
66725,3
66726,1
66727,3
66728,5
66729,4
66730,9
66731,4
66732,3
66733,9
66734,5
66735,2
66736,0
66737,5
66738,3
66739,9
66740,1
66741,9
66742,9
66743,0
66744,7
66745,1
66746,4
66747,5
66748,0
66749,3
66750,3
66751,7
66752,4
66753,5
66754,5
66755,9
66756,3
66757,2
66758,0
66759,8
66760,9
66761,0
66762,5
66763,0
66764,1
66765,3
66766,7
66767,9
66768,1
66769,5
66770,9
66771,3
66772,0
66773,9
66774,7
66775,2
66776,9
66777,2
66778,1
66779,2
66780,7
66781,5
66782,1
66783,0
66784,5
66785,3
66786,4
66787,7
66788,6
66789,2
66790,6
66791,8
66792,5
66793,9
66794,9
66795,5
66796,7
66797,4
66798,1
66799,3
66800,7
66801,3
66802,3
66803,1
66804,5
66805,2
66806,5
66807,7
66808,6
66809,0
66810,2
66811,5
66812,8
66813,0
66814,5
66815,7
66816,3
66817,2
66818,0
66819,2
66820,8
66821,2
66822,0
66823,6
66824,9
66825,8
66826,9
66827,6
66828,5
66829,0
66830,4
66831,0
66832,4
66833,8
66834,1
66835,1
66836,8
66837,5
66838,2
66839,1
66840,9
66841,1
66842,2
66843,2
66844,5
66845,2
66846,0
66847,8
66848,0
66849,6
66850,4
66851,3
66852,7
66853,1
66854,3
66855,8
66856,6
66857,8
66858,5
66859,9
66860,4
66861,1
66862,4
66863,5
66864,7
66865,7
66866,6
66867,6
66868,5
66869,9
66870,4
66871,6
66872,7
66873,3
66874,2
66875,3
66876,9
66877,2
66878,5
66879,3
66880,9
66881,1
66882,2
66883,3
66884,9
66885,7
66886,2
66887,3
66888,3
66889,5
66890,1
66891,8
66892,3
66893,9
66894,0
66895,5
66896,3
66897,0
66898,6
66899,5
66900,6
66901,9
66902,0
66903,6
66904,8
66905,3
66906,2
66907,6
66908,6
66909,4
66910,3
66911,7
66912,4
66913,7
66914,1
66915,3
66916,9
66917,8
66918,9
66919,5
66920,5
66921,4
66922,2
66923,2
66924,5
66925,0
66926,8
66927,6
66928,3
66929,6
66930,0
66931,8
66932,8
66933,9
66934,2
66935,9
66936,1
66937,5
66938,1
66939,2
66940,1
66941,3
66942,2
66943,1
66944,6
66945,4
66946,5
66947,5
66948,5
66949,9
66950,2
66951,0
66952,5
66953,7
66954,0
66955,5
66956,4
66957,5
66958,3
66959,3
66960,4
66961,0
66962,5
66963,1
66964,5
66965,4
66966,9
66967,8
66968,3
66969,5
66970,4
66971,4
66972,4
66973,0
66974,7
66975,4
66976,8
66977,5
66978,5
66979,5
66980,5
66981,5
66982,1
66983,8
66984,5
66985,9
66986,7
66987,7
66988,2
66989,5
66990,2
66991,2
66992,1
66993,2
66994,4
66995,2
66996,1
66997,0
66998,6
66999,9
67000,1
67001,8
67002,2
67003,1
67004,7
67005,4
67006,9
67007,9
67008,9
67009,4
67010,3
67011,9
67012,7
67013,0
67014,8
67015,2
67016,5
67017,3
67018,9
67019,3
67020,3
67021,5
67022,9
67023,3
67024,9
67025,4
67026,0
67027,4
67028,5
67029,9
67030,1
67031,4
67032,5
67033,4
67034,0
67035,2
67036,3
67037,1
67038,1
67039,1
67040,5
67041,4
67042,2
67043,5
67044,5
67045,9
67046,8
67047,7
67048,5
67049,3
67050,4
67051,7
67052,9
67053,6
67054,0
67055,1
67056,1
67057,1
67058,4
67059,8
67060,4
67061,8
67062,0
67063,8
67064,5
67065,6
67066,7
67067,3
67068,8
67069,4
67070,4
67071,4
67072,4
67073,6
67074,6
67075,5
67076,5
67077,4
67078,9
67079,5
67080,2
67081,2
67082,2
67083,6
67084,7
67085,2
67086,6
67087,2
67088,3
67089,4
67090,1
67091,9
67092,8
67093,1
67094,8
67095,2
67096,2
67097,3
67098,9
67099,6
67100,9
67101,7
67102,6
67103,9
67104,6
67105,9
67106,3
67107,0
67108,2
67109,8
67110,1
67111,2
67112,4
67113,0
67114,9
67115,2
67116,1
67117,1
67118,0
67119,8
67120,0
67121,7
67122,0
67123,4
67124,1
67125,1
67126,5
67127,0
67128,0
67129,1
67130,9
67131,8
67132,7
67133,3
67134,5
67135,4
67136,1
67137,2
67138,6
67139,4
67140,0
67141,3
67142,0
67143,2
67144,3
67145,5
67146,9
67147,5
67148,8
67149,8
67150,3
67151,3
67152,7
67153,8
67154,9
67155,4
67156,1
67157,1
67158,9
67159,0
67160,7
67161,6
67162,0
67163,9
67164,6
67165,0
67166,2
67167,9
67168,6
67169,8
67170,5
67171,5
67172,9
67173,3
67174,3
67175,0
67176,7
67177,1
67178,2
67179,3
67180,1
67181,5
67182,2
67183,0
67184,4
67185,1
67186,1
67187,9
67188,1
67189,4
67190,3
67191,1
67192,2
67193,2
67194,6
67195,4
67196,0
67197,4
67198,5
67199,0
67200,3
67201,0
67202,5
67203,1
67204,1
67205,6
67206,4
67207,5
67208,1
67209,5
67210,1
67211,4
67212,4
67213,3
67214,6
67215,4
67216,5
67217,5
67218,6
67219,1
67220,8
67221,7
67222,4
67223,6
67224,9
67225,1
67226,5
67227,7
67228,7
67229,4
67230,4
67231,2
67232,7
67233,5
67234,4
67235,1
67236,5
67237,7
67238,7
67239,4
67240,2
67241,8
67242,3
67243,5
67244,2
67245,0
67246,6
67247,9
67248,8
67249,0
67250,2
67251,5
67252,1
67253,1
67254,0
67255,3
67256,2
67257,2
67258,4
67259,2
67260,5
67261,1
67262,8
67263,4
67264,3
67265,3
67266,4
67267,1
67268,6
67269,9
67270,8
67271,0
67272,3
67273,8
67274,3
67275,9
67276,2
67277,1
67278,5
67279,2
67280,5
67281,0
67282,0
67283,4
67284,2
67285,5
67286,9
67287,3
67288,0
67289,2
67290,7
67291,8
67292,5
67293,9
67294,5
67295,0
67296,0
67297,4
67298,9
67299,7
67300,4
67301,9
67302,2
67303,6
67304,2
67305,2
67306,0
67307,1
67308,4
67309,3
67310,9
67311,2
67312,0
67313,3
67314,4
67315,2
67316,0
67317,9
67318,2
67319,7
67320,2
67321,5
67322,2
67323,3
67324,6
67325,2
67326,5
67327,0
67328,2
67329,1
67330,1
67331,8
67332,7
67333,3
67334,2
67335,6
67336,9
67337,2
67338,1
67339,8
67340,8
67341,8
67342,9
67343,6
67344,0
67345,9
67346,2
67347,3
67348,3
67349,0
67350,8
67351,2
67352,3
67353,8
67354,7
67355,9
67356,4
67357,7
67358,1
67359,9
67360,1
67361,3
67362,3
67363,4
67364,2
67365,3
67366,9
67367,9
67368,5
67369,3
67370,0
67371,2
67372,2
67373,2
67374,6
67375,2
67376,5
67377,4
67378,2
67379,9
67380,8
67381,5
67382,8
67383,3
67384,4
67385,1
67386,2
67387,8
67388,7
67389,6
67390,6
67391,2
67392,3
67393,5
67394,4
67395,3
67396,5
67397,2
67398,5
67399,6
67400,9
67401,1
67402,6
67403,9
67404,5
67405,5
67406,3
67407,8
67408,8
67409,5
67410,5
67411,8
67412,2
67413,4
67414,3
67415,5
67416,3
67417,3
67418,4
67419,9
67420,4
67421,1
67422,0
67423,5
67424,1
67425,6
67426,3
67427,9
67428,6
67429,4
67430,3
67431,6
67432,7
67433,2
67434,2
67435,2
67436,4
67437,8
67438,5
67439,1
67440,8
67441,3
67442,4
67443,4
67444,5
67445,1
67446,3
67447,5
67448,8
67449,7
67450,4
67451,2
67452,2
67453,1
67454,9
67455,3
67456,5
67457,0
67458,9
67459,9
67460,0
67461,1
67462,3
67463,7
67464,1
67465,9
67466,6
67467,5
67468,2
67469,4
67470,5
67471,5
67472,7
67473,8
67474,1
67475,6
67476,8
67477,3
67478,1
67479,7
67480,8
67481,3
67482,6
67483,6
67484,0
67485,5
67486,5
67487,7
67488,1
67489,9
67490,6
67491,2
67492,1
67493,5
67494,1
67495,9
67496,0
67497,6
67498,0
67499,3
67500,2
67501,5
67502,3
67503,9
67504,1
67505,5
67506,4
67507,6
67508,6
67509,9
67510,9
67511,4
67512,0
67513,3
67514,8
67515,5
67516,4
67517,6
67518,6
67519,4
67520,1
67521,4
67522,9
67523,5
67524,8
67525,9
67526,5
67527,4
67528,4
67529,9
67530,5
67531,9
67532,1
67533,1
67534,1
67535,8
67536,4
67537,1
67538,4
67539,6
67540,9
67541,9
67542,7
67543,9
67544,7
67545,4
67546,4
67547,1
67548,9
67549,5
67550,1
67551,9
67552,6
67553,2
67554,1
67555,5
67556,3
67557,1
67558,6
67559,0
67560,8
67561,3
67562,2
67563,6
67564,3
67565,8
67566,3
67567,7
67568,1
67569,4
67570,4
67571,8
67572,3
67573,7
67574,5
67575,8
67576,0
67577,3
67578,0
67579,4
67580,5
67581,7
67582,1
67583,7
67584,6
67585,5
67586,5
67587,2
67588,6
67589,3
67590,3
67591,0
67592,3
67593,4
67594,4
67595,4
67596,1
67597,4
67598,9
67599,9
67600,0
67601,5
67602,2
67603,3
67604,4
67605,5
67606,1
67607,9
67608,5
67609,9
67610,9
67611,6
67612,5
67613,5
67614,6
67615,5
67616,3
67617,9
67618,5
67619,2
67620,8
67621,5
67622,7
67623,8
67624,0
67625,0
67626,1
67627,0
67628,6
67629,3
67630,7
67631,8
67632,0
67633,1
67634,2
67635,2
67636,6
67637,1
67638,1
67639,6
67640,2
67641,6
67642,5
67643,4
67644,4
67645,9
67646,1
67647,4
67648,6
67649,3
67650,7
67651,2
67652,9
67653,4
67654,1
67655,4
67656,7
67657,5
67658,5
67659,9
67660,2
67661,0
67662,7
67663,5
67664,9
67665,5
67666,4
67667,1
67668,8
67669,3
67670,3
67671,8
67672,0
67673,3
67674,9
67675,6
67676,5
67677,7
67678,9
67679,6
67680,3
67681,1
67682,3
67683,5
67684,4
67685,1
67686,5
67687,2
67688,0
67689,5
67690,8
67691,6
67692,7
67693,0
67694,1
67695,0
67696,5
67697,2
67698,4
67699,1
67700,4
67701,1
67702,8
67703,7
67704,7
67705,6
67706,7
67707,3
67708,6
67709,6
67710,6
67711,5
67712,2
67713,3
67714,9
67715,6
67716,1
67717,9
67718,5
67719,1
67720,3
67721,9
67722,8
67723,7
67724,2
67725,1
67726,5
67727,7
67728,2
67729,7
67730,2
67731,8
67732,7
67733,5
67734,4
67735,9
67736,7
67737,4
67738,3
67739,5
67740,6
67741,2
67742,7
67743,5
67744,6
67745,1
67746,9
67747,3
67748,5
67749,1
67750,6
67751,3
67752,4
67753,6
67754,4
67755,5
67756,5
67757,2
67758,1
67759,1
67760,7
67761,7
67762,7
67763,0
67764,3
67765,4
67766,8
67767,5
67768,2
67769,5
67770,5
67771,5
67772,8
67773,7
67774,7
67775,0
67776,8
67777,9
67778,3
67779,0
67780,7
67781,5
67782,4
67783,7
67784,7
67785,9
67786,7
67787,1
67788,0
67789,0
67790,8
67791,0
67792,4
67793,0
67794,6
67795,6
67796,5
67797,7
67798,0
67799,5
67800,3
67801,3
67802,4
67803,5
67804,6
67805,7
67806,3
67807,8
67808,7
67809,1
67810,2
67811,2
67812,0
67813,4
67814,5
67815,3
67816,7
67817,2
67818,5
67819,8
67820,3
67821,9
67822,4
67823,3
67824,3
67825,0
67826,8
67827,7
67828,3
67829,3
67830,0
67831,5
67832,4
67833,1
67834,5
67835,0
67836,9
67837,9
67838,1
67839,1
67840,3
67841,6
67842,1
67843,2
67844,0
67845,5
67846,7
67847,2
67848,2
67849,0
67850,9
67851,6
67852,3
67853,8
67854,2
67855,8
67856,3
67857,7
67858,5
67859,3
67860,3
67861,9
67862,5
67863,5
67864,1
67865,4
67866,9
67867,4
67868,5
67869,4
67870,5
67871,2
67872,9
67873,5
67874,5
67875,8
67876,5
67877,4
67878,9
67879,9
67880,6
67881,3
67882,6
67883,3
67884,0
67885,2
67886,7
67887,6
67888,4
67889,2
67890,5
67891,4
67892,1
67893,5
67894,7
67895,9
67896,5
67897,1
67898,9
67899,8
67900,8
67901,5
67902,1
67903,9
67904,3
67905,3
67906,0
67907,6
67908,8
67909,0
67910,5
67911,0
67912,9
67913,5
67914,5
67915,3
67916,4
67917,3
67918,3
67919,7
67920,5
67921,1
67922,2
67923,6
67924,7
67925,0
67926,3
67927,2
67928,8
67929,7
67930,8
67931,5
67932,9
67933,1
67934,1
67935,3
67936,8
67937,7
67938,9
67939,9
67940,1
67941,1
67942,8
67943,3
67944,4
67945,4
67946,4
67947,7
67948,1
67949,6
67950,0
67951,1
67952,5
67953,4
67954,2
67955,9
67956,6
67957,4
67958,2
67959,4
67960,0
67961,7
67962,9
67963,6
67964,5
67965,3
67966,4
67967,0
67968,8
67969,3
67970,3
67971,5
67972,6
67973,0
67974,8
67975,6
67976,1
67977,6
67978,0
67979,1
67980,8
67981,2
67982,3
67983,2
67984,7
67985,5
67986,4
67987,6
67988,5
67989,2
67990,1
67991,6
67992,2
67993,4
67994,5
67995,8
67996,0
67997,7
67998,3
67999,2
68000,6
68001,7
68002,2
68003,2
68004,3
68005,4
68006,4
68007,4
68008,6
68009,3
68010,4
68011,5
68012,1
68013,7
68014,5
68015,2
68016,5
68017,7
68018,9
68019,9
68020,9
68021,9
68022,6
68023,0
68024,9
68025,2
68026,0
68027,5
68028,5
68029,5
68030,0
68031,5
68032,6
68033,0
68034,6
68035,0
68036,2
68037,9
68038,9
68039,2
68040,3
68041,5
68042,4
68043,0
68044,1
68045,0
68046,8
68047,9
68048,5
68049,7
68050,3
68051,3
68052,2
68053,2
68054,1
68055,4
68056,8
68057,1
68058,8
68059,2
68060,4
68061,6
68062,9
68063,8
68064,5
68065,1
68066,2
68067,2
68068,0
68069,9
68070,6
68071,5
68072,7
68073,0
68074,5
68075,3
68076,4
68077,9
68078,5
68079,9
68080,9
68081,6
68082,9
68083,4
68084,1
68085,3
68086,2
68087,9
68088,0
68089,8
68090,6
68091,4
68092,6
68093,3
68094,0
68095,0
68096,0
68097,3
68098,3
68099,5
68100,9
68101,6
68102,7
68103,1
68104,5
68105,4
68106,1
68107,4
68108,1
68109,7
68110,9
68111,2
68112,6
68113,4
68114,5
68115,6
68116,9
68117,2
68118,9
68119,8
68120,5
68121,7
68122,6
68123,2
68124,3
68125,9
68126,3
68127,6
68128,7
68129,3
68130,2
68131,7
68132,0
68133,2
68134,1
68135,0
68136,5
68137,7
68138,3
68139,5
68140,9
68141,6
68142,3
68143,4
68144,8
68145,5
68146,8
68147,1
68148,5
68149,2
68150,7
68151,8
68152,7
68153,3
68154,6
68155,2
68156,5
68157,5
68158,0
68159,8
68160,5
68161,7
68162,4
68163,6
68164,5
68165,1
68166,5
68167,9
68168,6
68169,0
68170,9
68171,5
68172,8
68173,5
68174,7
68175,3
68176,6
68177,8
68178,3
68179,4
68180,2
68181,5
68182,7
68183,5
68184,1
68185,1
68186,5
68187,4
68188,3
68189,4
68190,9
68191,4
68192,4
68193,9
68194,2
68195,1
68196,3
68197,4
68198,6
68199,6
68200,4
68201,1
68202,1
68203,4
68204,7
68205,8
68206,5
68207,0
68208,2
68209,2
68210,8
68211,8
68212,8
68213,7
68214,9
68215,4
68216,2
68217,6
68218,2
68219,1
68220,6
68221,6
68222,2
68223,5
68224,8
68225,2
68226,2
68227,2
68228,3
68229,1
68230,5
68231,5
68232,4
68233,2
68234,0
68235,5
68236,4
68237,5
68238,0
68239,3
68240,6
68241,5
68242,5
68243,7
68244,5
68245,7
68246,6
68247,1
68248,1
68249,9
68250,7
68251,5
68252,6
68253,1
68254,9
68255,6
68256,1
68257,6
68258,5
68259,4
68260,3
68261,4
68262,5
68263,7
68264,2
68265,2
68266,2
68267,3
68268,7
68269,6
68270,2
68271,3
68272,7
68273,8
68274,6
68275,4
68276,6
68277,1
68278,3
68279,5
68280,5
68281,2
68282,5
68283,3
68284,4
68285,8
68286,5
68287,8
68288,8
68289,2
68290,1
68291,4
68292,3
68293,5
68294,2
68295,9
68296,6
68297,4
68298,5
68299,6
68300,3
68301,2
68302,9
68303,5
68304,5
68305,9
68306,4
68307,6
68308,4
68309,1
68310,1
68311,8
68312,9
68313,4
68314,4
68315,2
68316,3
68317,3
68318,3
68319,7
68320,1
68321,5
68322,8
68323,5
68324,3
68325,4
68326,7
68327,7
68328,1
68329,6
68330,1
68331,4
68332,1
68333,9
68334,0
68335,2
68336,6
68337,3
68338,0
68339,9
68340,3
68341,7
68342,6
68343,6
68344,0
68345,1
68346,8
68347,9
68348,6
68349,0
68350,4
68351,0
68352,9
68353,1
68354,6
68355,1
68356,2
68357,5
68358,8
68359,0
68360,5
68361,6
68362,8
68363,2
68364,5
68365,5
68366,1
68367,5
68368,9
68369,1
68370,8
68371,5
68372,6
68373,1
68374,2
68375,2
68376,0
68377,7
68378,3
68379,5
68380,4
68381,8
68382,0
68383,9
68384,1
68385,2
68386,1
68387,9
68388,8
68389,3
68390,8
68391,7
68392,7
68393,9
68394,7
68395,0
68396,9
